gene1,gene2,label
5599,6885,0
2064,27,0
51719,6794,0
1019,506,0
4915,7316,0
4087,5595,0
3320,8737,0
3480,5747,0
3559,6772,0
641,672,0
2099,6714,0
2033,4193,0
2810,673,0
1026,2547,0
4089,65264,0
4728,51079,0
2932,5581,0
185,5335,0
25,4233,0
5578,5590,0
8772,8772,0
367,9604,0
6118,672,0
1022,5058,0
7040,7040,0
2033,8841,0
657,657,0
5925,8841,0
1956,4190,0
3320,5610,0
1387,688,0
7335,7428,0
6119,890,0
4771,5567,0
1026,9133,0
2355,3726,0
4436,5981,0
2353,2355,0
672,672,0
3383,3383,0
3329,5518,0
25,5921,0
1977,5578,0
7132,8517,0
641,8243,0
7185,841,0
2959,4171,0
4233,999,0
207,4194,0
5518,7965,0
2167,9958,0
367,801,0
4609,5894,0
4790,6774,0
1387,3297,0
324,5567,0
1459,3065,0
6188,7132,0
10524,4790,0
5590,840,0
22938,5925,0
1956,3690,0
8737,8738,0
1956,5688,0
3480,3481,0
1499,5663,0
3608,8493,0
1017,5981,0
1017,2099,0
4791,6421,0
6117,7157,0
10135,10135,0
1026,7088,0
23236,5595,0
1956,7316,0
10645,801,0
11200,4193,0
2241,3716,0
23236,5581,0
2810,7316,0
5300,7157,0
1027,6446,0
2961,4331,0
10987,84433,0
2194,4214,0
10856,10933,0
2175,3551,0
6622,6714,0
5465,5580,0
5604,6196,0
3308,3320,0
1643,1869,0
5295,958,0
1020,2065,0
5159,5777,0
3055,5335,0
3320,4313,0
8878,8878,0
841,842,0
672,836,0
4176,8517,0
51776,51776,0
1499,4771,0
2959,5970,0
1387,8517,0
4804,8717,0
1385,28996,0
5347,7465,0
5451,6908,0
328,328,0
1020,1499,0
10524,1869,0
5347,9700,0
4233,5581,0
1950,2065,0
1499,3791,0
6203,6223,0
6118,675,0
2073,5430,0
10988,5595,0
6117,983,0
6885,8737,0
5532,695,0
4790,672,0
3815,5777,0
10856,6502,0
5581,5894,0
1387,9656,0
5595,5606,0
2961,2965,0
4915,6464,0
5058,9474,0
207,6188,0
2033,7528,0
5604,644,0
6772,80230,0
5594,9252,0
55832,9978,0
4323,9564,0
5684,5688,0
3065,4869,0
1642,2072,0
1612,6196,0
1445,2274,0
3300,7311,0
5562,5894,0
3480,8835,0
2058,6885,0
1612,7157,0
7311,7311,0
5111,5883,0
4691,7150,0
54577,5581,0
7316,9656,0
1612,5594,0
8743,8795,0
5045,5045,0
3091,4193,0
2475,5170,0
1263,7153,0
1026,898,0
695,8797,0
2099,3066,0
595,891,0
5590,581,0
1387,817,0
6421,7082,0
5594,7343,0
4297,8535,0
6872,7343,0
5970,7291,0
4804,9618,0
23236,5580,0
1387,4089,0
6790,6790,0
472,7508,0
2033,4089,0
4719,51079,0
308,3791,0
6188,6885,0
10111,4683,0
10298,2810,0
4170,8678,0
1454,4193,0
3313,5709,0
6788,6788,0
1719,3329,0
4088,675,0
3300,4089,0
839,8837,0
3716,5578,0
2810,983,0
978,978,0
1019,1029,0
2033,688,0
7465,8945,0
1017,5111,0
64326,64326,0
3320,6647,0
5291,5581,0
1956,5600,0
6714,817,0
5594,891,0
6924,9978,0
1147,8202,0
392,663,0
1020,6117,0
598,7088,0
7750,9219,0
2099,6774,0
1026,5599,0
1454,324,0
1854,4830,0
5452,5970,0
2188,641,0
3551,8837,0
2768,387,0
1025,9412,0
4087,7157,0
5684,5696,0
3364,5111,0
1147,5588,0
1974,6203,0
5906,6924,0
1407,1407,0
1387,1499,0
367,6597,0
10253,6714,0
2068,6908,0
5580,688,0
331,8767,0
1956,7345,0
1263,995,0
1017,4998,0
2099,4087,0
57761,5970,0
1856,387,0
2033,3214,0
1029,4194,0
3146,5925,0
3329,8517,0
2274,367,0
4914,8878,0
2188,6119,0
1445,5921,0
4609,5430,0
4088,9459,0
1147,6500,0
7311,841,0
25,7157,0
3480,4734,0
330,958,0
842,842,0
3480,3716,0
6196,7157,0
208,5577,0
4790,5578,0
208,208,0
5437,9641,0
5610,983,0
841,8767,0
3832,9641,0
8243,837,0
1027,6196,0
6203,7311,0
2058,4691,0
2547,958,0
2308,7249,0
5159,6643,0
2737,7291,0
1642,6203,0
5111,6597,0
2959,6883,0
284058,7157,0
3320,801,0
1019,5925,0
5394,5394,0
23291,994,0
3329,839,0
2932,3611,0
6194,8453,0
1956,506,0
1020,1453,0
1642,196,0
1454,999,0
6648,7001,0
7187,8737,0
2146,5914,0
1022,7421,0
672,7332,0
1432,3651,0
23405,3313,0
4193,6418,0
4609,4691,0
2068,9412,0
1827,7316,0
1459,5300,0
1459,7157,0
1387,5578,0
6714,7187,0
3313,8737,0
1453,324,0
255738,255738,0
5979,6464,0
7525,7525,0
6303,840,0
142,5170,0
1633,4830,0
3551,801,0
329,329,0
1387,3214,0
7132,7311,0
1407,5594,0
5598,891,0
4734,836,0
3065,6774,0
3054,4221,0
3297,5595,0
1436,5921,0
7428,8841,0
1021,4869,0
1978,8445,0
4615,6885,0
4193,5292,0
10533,9140,0
1385,9252,0
545,8243,0
5970,8841,0
2260,5295,0
4089,8202,0
10392,8837,0
55120,6118,0
1457,7465,0
8850,9412,0
4609,5985,0
208,2308,0
11243,4780,0
7248,891,0
25,672,0
1026,506,0
5595,9252,0
801,8536,0
1021,1026,0
10987,7316,0
3665,51588,0
5371,6790,0
2033,4605,0
5595,644,0
2146,7083,0
1457,4605,0
10285,84844,0
5335,5879,0
10094,10097,0
1017,1981,0
4149,6015,0
2064,2241,0
1457,7088,0
10915,2175,0
2932,8518,0
7421,7421,0
2099,6198,0
3093,51588,0
1677,1677,0
3717,5594,0
5693,7428,0
1019,6117,0
2175,2175,0
2956,5590,0
6223,6223,0
837,9688,0
218,230,0
4193,7251,0
1499,5347,0
2965,7508,0
1022,6241,0
10617,7316,0
4780,5580,0
3091,7157,0
11200,4683,0
331,7323,0
207,5518,0
2806,4191,0
2956,4683,0
596,663,0
6203,7428,0
1857,1857,0
1147,1387,0
1676,1677,0
1457,5058,0
2175,641,0
2099,3480,0
7157,7486,0
1499,2932,0
51719,7428,0
2099,7494,0
330,8737,0
5688,5696,0
5578,7421,0
506,5300,0
4176,6117,0
3054,3054,0
2237,7486,0
2188,6117,0
5879,6421,0
1080,488,0
329,836,0
207,6788,0
2932,7249,0
2289,9641,0
3725,4780,0
5599,6774,0
5599,8202,0
4734,7311,0
6595,9412,0
10733,4089,0
1457,7150,0
1021,894,0
4313,7157,0
2099,7157,0
2058,4869,0
5591,8517,0
3551,7157,0
3313,5970,0
5981,5985,0
23405,6203,0
57144,9491,0
5292,9429,0
1457,7343,0
142,9918,0
5879,8148,0
3576,8061,0
2081,5663,0
4953,6723,0
11073,5371,0
1021,1457,0
2099,4303,0
5159,6714,0
2237,641,0
22894,54512,0
1080,966,0
6500,9978,0
5465,6258,0
2932,5859,0
4792,9641,0
4609,7528,0
1017,81620,0
5594,6774,0
3725,5970,0
3320,3329,0
7016,7016,0
10001,7421,0
5591,5970,0
641,836,0
5430,5591,0
2746,2806,0
1020,472,0
5162,5162,0
5058,9459,0
355,387,0
6418,7428,0
5624,5624,0
332,840,0
5883,598,0
5518,7157,0
3726,3726,0
1026,5594,0
4214,8772,0
23411,7376,0
596,6300,0
5595,7157,0
3480,5770,0
1852,5594,0
10477,1147,0
2058,3376,0
3014,672,0
5792,999,0
2099,5777,0
6597,9219,0
3265,5290,0
4869,7088,0
5930,6208,0
7003,7003,0
545,7486,0
1647,7088,0
672,8243,0
10694,4609,0
3265,8525,0
2197,7311,0
10397,999,0
1453,4193,0
5170,9868,0
1017,5604,0
8517,9641,0
10285,10921,0
4088,8878,0
330,56616,0
3065,9184,0
2932,5970,0
4704,4729,0
2274,3688,0
2033,208,0
6119,641,0
10783,5300,0
2033,3065,0
1029,4171,0
5111,9156,0
10524,891,0
3778,5578,0
3014,51720,0
4790,5567,0
3091,5728,0
330,7316,0
5295,6464,0
22978,7084,0
2071,2965,0
1029,1958,0
1545,6715,0
6203,7150,0
2810,7157,0
324,506,0
5335,7316,0
5063,9459,0
6872,9219,0
317,3308,0
6774,9252,0
4294,8445,0
1958,8061,0
81620,991,0
1454,25865,0
7249,894,0
1111,4194,0
5747,7157,0
1019,4088,0
331,5894,0
2099,2309,0
2099,9961,0
2956,472,0
25,6788,0
10327,54512,0
3329,5894,0
2932,4790,0
10110,2308,0
7013,7013,0
3146,7316,0
1025,2033,0
3716,3716,0
2099,9112,0
57144,5879,0
1457,2247,0
1080,58472,0
10856,56998,0
4174,4175,0
1457,5770,0
204851,4615,0
1459,9616,0
1958,2313,0
2099,9412,0
1069,5567,0
8945,9978,0
2189,641,0
1387,4773,0
22938,324,0
6908,8554,0
23411,2547,0
3065,595,0
2932,5604,0
1956,5921,0
1457,637,0
142,4791,0
5159,5770,0
5602,596,0
324,4780,0
2353,2353,0
378,4609,0
5599,9564,0
367,5883,0
5300,7428,0
3845,596,0
5371,7316,0
3320,4214,0
1958,5979,0
572,596,0
4176,7311,0
6199,8517,0
10421,6421,0
4790,8945,0
7316,975,0
5347,7249,0
2309,5594,0
3725,811,0
80230,80230,0
5728,7316,0
10857,9641,0
5594,6198,0
10921,25888,0
2353,5595,0
2099,8805,0
207,4193,0
23043,23368,0
5422,7153,0
5698,8202,0
1020,6714,0
6885,9759,0
4968,5578,0
1459,1856,0
29775,8915,0
25,5335,0
1647,2099,0
207,2932,0
1457,801,0
8797,8797,0
4303,5300,0
4175,8900,0
2033,328,0
11200,4436,0
350,5930,0
203,2274,0
2321,7525,0
7157,9112,0
6208,8517,0
6258,7421,0
1021,2099,0
4780,5588,0
57448,9212,0
5682,5709,0
5684,8517,0
367,902,0
1017,7343,0
5925,8804,0
2033,4683,0
1432,3297,0
207,5979,0
208,331,0
1385,1432,0
2958,2958,0
811,811,0
10285,10421,0
355,5906,0
51741,7157,0
5422,8243,0
1385,2274,0
5422,7520,0
208,5879,0
10482,10482,0
4171,6908,0
3320,4791,0
3376,4791,0
5534,801,0
2099,2100,0
1029,4869,0
8945,993,0
10093,10109,0
4615,4615,0
7158,9656,0
142,983,0
1029,7319,0
5595,6774,0
5465,5465,0
5594,6721,0
3630,3630,0
1956,2241,0
6198,9618,0
7157,8554,0
2065,5921,0
7421,9412,0
5159,5295,0
5777,7132,0
2033,4255,0
5682,5720,0
7343,890,0
4088,8202,0
10915,51588,0
3939,5602,0
4486,5045,0
5979,8517,0
1633,978,0
1612,7249,0
7027,80314,0
6118,6119,0
4087,6208,0
10413,23291,0
367,5728,0
1387,9252,0
2810,4303,0
2099,7181,0
5063,5894,0
64127,8767,0
1017,1017,0
1147,801,0
6194,9533,0
2099,9604,0
3735,3735,0
1432,367,0
2033,8850,0
2959,2959,0
5430,817,0
2475,5562,0
11284,9688,0
2289,4214,0
3066,3091,0
1616,57551,0
10524,367,0
10769,6622,0
3066,6872,0
3065,4297,0
5906,5921,0
1950,9252,0
6908,7003,0
3486,7157,0
2956,7157,0
5371,7181,0
10856,57634,0
3458,7124,0
23043,6648,0
10451,5159,0
5883,983,0
3065,8535,0
10421,1974,0
8784,8784,0
1052,1387,0
6446,874,0
3055,3055,0
1459,4792,0
29110,6500,0
1613,1613,0
4801,7157,0
3055,5296,0
5159,5747,0
1432,5465,0
5981,6117,0
1019,7083,0
10856,3608,0
1387,2353,0
1387,5590,0
29110,29110,0
5609,6885,0
324,8945,0
4830,7013,0
2932,894,0
3148,4790,0
4869,801,0
4170,7416,0
1147,7334,0
330,7334,0
5590,5663,0
5058,6794,0
1454,637,0
1891,1892,0
7249,7316,0
2237,983,0
328,5883,0
3725,3725,0
4233,573,0
5728,5747,0
3690,6464,0
3014,7311,0
1436,5296,0
51727,9474,0
3726,7316,0
1111,5422,0
1453,25865,0
573,596,0
10524,1385,0
7321,841,0
7428,8453,0
3093,6015,0
1936,6647,0
10524,4953,0
842,8915,0
1017,7465,0
596,7444,0
5595,7343,0
2737,4088,0
4691,7157,0
4087,6597,0
8517,9616,0
324,563,0
142,8850,0
2099,672,0
185,624,0
4193,8850,0
3815,7525,0
1026,1642,0
5465,5594,0
2099,367,0
801,890,0
1387,4297,0
2099,7249,0
506,64750,0
2932,6790,0
1017,4331,0
1786,3066,0
10987,9318,0
3313,7185,0
5906,673,0
572,6622,0
3551,6446,0
5925,894,0
4089,966,0
81620,8900,0
207,5770,0
3313,7157,0
1459,7124,0
3725,6774,0
837,841,0
3329,5921,0
3055,9564,0
2072,5111,0
7185,8737,0
3320,3725,0
3558,3558,0
572,581,0
4176,5347,0
5981,890,0
5300,5770,0
3980,5295,0
1432,6300,0
11200,5591,0
5530,836,0
340273,5698,0
2321,6772,0
1871,604,0
51720,890,0
4998,983,0
5970,7159,0
1459,2247,0
3320,6203,0
5159,6772,0
1147,1213,0
1027,4609,0
841,8428,0
5430,9794,0
1432,1936,0
1022,1022,0
4791,9641,0
3091,9112,0
1432,8396,0
5686,5696,0
3608,4691,0
5347,6622,0
367,5452,0
5591,8894,0
3014,4804,0
142,7486,0
5422,891,0
3065,7157,0
1147,2289,0
8650,891,0
3551,7128,0
3329,842,0
26574,5932,0
2146,51776,0
4087,4089,0
2768,999,0
25,4194,0
5663,841,0
1387,9412,0
367,573,0
367,8850,0
5578,7153,0
2068,2965,0
4691,6223,0
83737,83737,0
5747,5930,0
1457,23411,0
2099,4088,0
3611,3688,0
572,983,0
5465,6300,0
10048,3174,0
5925,595,0
10524,23411,0
1080,1385,0
10856,3313,0
1499,55914,0
1432,9261,0
5111,5981,0
23043,6934,0
1080,1211,0
4193,4613,0
26271,991,0
1978,6198,0
1432,5979,0
5451,5452,0
7316,8837,0
29110,331,0
10857,7428,0
10617,4087,0
7150,891,0
3014,3014,0
4174,6303,0
1027,7525,0
1387,4436,0
10421,51755,0
3146,367,0
2100,4089,0
5970,8239,0
5810,5985,0
2071,4609,0
329,56616,0
23786,7780,0
23043,51727,0
10421,4734,0
1022,9112,0
350,7157,0
5300,7465,0
10051,3065,0
135,135,0
1616,2175,0
7316,8737,0
2355,672,0
151636,7323,0
2033,2237,0
11073,7150,0
4609,9181,0
1936,7428,0
208,4303,0
8061,8797,0
1147,8518,0
2068,2959,0
10482,10921,0
29116,29116,0
1499,9978,0
1459,3066,0
1387,4217,0
5590,841,0
4609,9688,0
8202,8202,0
1026,79885,0
25,5888,0
1019,4087,0
2033,2956,0
3480,3486,0
23411,9474,0
2099,6908,0
382,4436,0
1459,7150,0
545,9219,0
4915,5295,0
10783,4176,0
2033,3665,0
1871,2274,0
6595,9219,0
4780,7316,0
10933,80314,0
3551,9817,0
3297,7520,0
238,8517,0
10856,3066,0
5567,6446,0
5291,5296,0
142,3980,0
10617,4091,0
1459,3486,0
7083,7298,0
1020,1022,0
4217,5610,0
22938,7185,0
3725,4193,0
2309,4089,0
7150,7153,0
2956,545,0
7027,84108,0
5590,695,0
2263,5295,0
3066,8243,0
1022,672,0
891,9133,0
11340,5394,0
8517,8737,0
5347,5693,0
3337,9641,0
1457,7421,0
5981,7153,0
472,7520,0
355,355,0
196,5578,0
1974,1981,0
10933,10933,0
10253,5894,0
5598,5894,0
1869,8850,0
1457,5048,0
5925,840,0
1385,5581,0
3054,3320,0
4882,4882,0
7248,7248,0
1950,2064,0
356,5300,0
4791,6223,0
5591,6421,0
4869,6208,0
84433,8517,0
207,2146,0
3551,6790,0
7334,8915,0
5883,5982,0
3320,6885,0
5595,5609,0
4214,8239,0
3608,6188,0
1022,1869,0
596,596,0
2033,5578,0
11073,5932,0
1019,5859,0
5879,840,0
355,5777,0
3815,5335,0
2068,983,0
207,7291,0
238,5609,0
1147,3320,0
25,3717,0
1936,3735,0
329,7132,0
3066,6774,0
4292,8878,0
23405,9533,0
11113,5879,0
1385,1958,0
4233,4233,0
1495,7082,0
196,6714,0
5422,5985,0
5970,6885,0
2033,9656,0
23411,5599,0
2735,2735,0
1457,3576,0
4791,5591,0
6643,93,0
5430,6595,0
1857,9491,0
2099,3065,0
3066,9184,0
5894,6788,0
10524,80314,0
5580,5595,0
5578,5578,0
2099,5728,0
801,898,0
10915,10921,0
10987,6772,0
1387,4088,0
5590,6794,0
4609,7158,0
1029,7428,0
23581,5564,0
1029,3308,0
2237,890,0
1387,7157,0
1027,5595,0
4548,875,0
1457,324,0
4091,9252,0
2189,55120,0
11200,7158,0
1459,1978,0
5663,839,0
1387,9618,0
1385,23512,0
6908,8804,0
367,898,0
1956,2099,0
1647,5859,0
5291,5580,0
2735,596,0
3099,3795,0
3320,6223,0
2099,4089,0
4998,51053,0
4804,8767,0
1956,7082,0
4791,6597,0
2068,4331,0
5567,673,0
10645,1612,0
5888,5888,0
5599,598,0
6015,6015,0
1026,2932,0
3065,5970,0
2810,994,0
1642,4771,0
6421,6714,0
2099,4331,0
7335,9641,0
331,332,0
2737,596,0
367,4790,0
4915,4915,0
1432,5606,0
1659,51755,0
604,7528,0
1869,7316,0
1020,5602,0
3553,837,0
51719,5562,0
5979,5979,0
1958,6721,0
7157,9318,0
4297,4297,0
4175,81620,0
7157,7159,0
3428,7158,0
1147,9641,0
1827,5600,0
3608,6194,0
1613,5590,0
2188,6118,0
5437,672,0
10987,4193,0
1499,7082,0
5684,5709,0
25,7150,0
3337,5563,0
2188,4292,0
5682,5684,0
142,5422,0
1387,2308,0
3725,6908,0
1869,2965,0
10048,6885,0
1459,7088,0
2033,6772,0
6208,8453,0
898,983,0
10856,1499,0
5300,898,0
29110,4791,0
6883,9219,0
1069,7508,0
10987,2353,0
2033,5562,0
4771,7316,0
4292,9156,0
2175,6446,0
1387,1958,0
3725,604,0
7132,8915,0
1080,5578,0
5588,5590,0
6772,6774,0
4233,7316,0
6672,8445,0
3791,545,0
7518,7520,0
1616,28996,0
1499,4790,0
23291,993,0
1642,3735,0
2081,7132,0
4609,5684,0
4792,5610,0
6203,9533,0
2932,6198,0
1642,4174,0
5347,57448,0
207,472,0
4055,7185,0
7335,9604,0
2099,8202,0
1869,2932,0
2322,2322,0
51079,6774,0
1026,4616,0
1025,1457,0
1616,367,0
1017,5982,0
3608,6208,0
3688,5581,0
3717,672,0
7157,890,0
5170,5581,0
4683,7013,0
1432,6885,0
11108,4088,0
10048,28996,0
3065,4790,0
5371,8805,0
4088,7750,0
1022,5451,0
207,572,0
6934,7185,0
6502,890,0
5452,5452,0
2064,3717,0
2065,6714,0
10664,4088,0
11073,672,0
10987,1642,0
7185,8784,0
5598,5598,0
25,5688,0
10988,5036,0
1029,894,0
4087,64750,0
1022,5925,0
598,664,0
1457,4691,0
5595,9759,0
208,2309,0
1616,8837,0
7157,7251,0
1445,6464,0
7323,8517,0
382,7428,0
6464,6714,0
3651,5591,0
4613,6790,0
3148,367,0
1021,1029,0
3364,5985,0
57819,9958,0
5567,5663,0
23043,5518,0
2353,3558,0
545,6117,0
11200,51776,0
3297,818,0
5111,7486,0
5682,875,0
54205,9616,0
1454,1454,0
4691,8493,0
2099,688,0
367,5036,0
23405,6188,0
3481,3486,0
2058,3551,0
1123,2064,0
10987,7345,0
4089,4149,0
5894,596,0
1017,6117,0
4176,8243,0
1147,207,0
3066,688,0
2309,23411,0
23043,9184,0
5894,5921,0
1857,51274,0
7421,8805,0
1956,3717,0
22978,539,0
26574,472,0
54205,5564,0
6790,7334,0
5292,6772,0
5580,6199,0
1111,7520,0
2353,3551,0
1616,356,0
1457,1495,0
6648,6648,0
207,5170,0
387,7132,0
6015,7321,0
817,9759,0
841,8743,0
330,330,0
10987,2099,0
5914,8850,0
4791,9131,0
7188,8767,0
1213,6714,0
22938,4221,0
7001,7001,0
2189,4292,0
2932,7248,0
23411,3329,0
4175,4176,0
1025,3725,0
5347,8517,0
1017,894,0
185,5604,0
367,7520,0
51053,51053,0
1213,5564,0
4780,5590,0
5430,9656,0
1147,2099,0
641,7158,0
10298,10298,0
328,7520,0
1213,5747,0
1017,9219,0
5598,9261,0
4089,7311,0
6788,836,0
3091,4149,0
3320,6774,0
1432,1978,0
10933,5925,0
1978,207,0
330,4055,0
8717,8797,0
2146,23512,0
2958,3297,0
1869,4331,0
1856,207,0
5590,5728,0
204851,7157,0
1147,595,0
6885,84433,0
1432,2353,0
2932,581,0
1022,3066,0
3055,695,0
23047,23047,0
7185,84433,0
207,2309,0
4176,5564,0
3716,7132,0
4790,9641,0
3054,5451,0
7311,8878,0
8517,8878,0
1647,1647,0
5709,5720,0
1027,9134,0
10856,5564,0
2308,983,0
10110,673,0
4193,836,0
2806,56998,0
4683,7518,0
9126,9219,0
1021,595,0
2263,2263,0
51719,8453,0
1856,51720,0
26271,6500,0
29110,4792,0
672,6790,0
7128,8737,0
2353,6885,0
1612,8717,0
3551,6885,0
10383,6303,0
4869,6188,0
1432,5610,0
1026,7316,0
1027,6502,0
5347,6790,0
1948,6714,0
10421,3795,0
4089,4091,0
4869,5581,0
5371,7750,0
3320,5590,0
4719,4724,0
701,991,0
7187,8717,0
64422,9140,0
3054,3308,0
1387,5970,0
5581,5594,0
4486,6464,0
10783,6198,0
5602,9261,0
207,4296,0
8737,8837,0
23291,7465,0
840,840,0
1027,891,0
4609,4719,0
7316,8841,0
5688,9474,0
10783,9918,0
6908,9412,0
10987,4929,0
6714,983,0
801,8517,0
213,213,0
331,6885,0
3611,3690,0
9212,9212,0
1956,2547,0
10921,8396,0
1613,7157,0
4771,5063,0
10915,9939,0
2065,5296,0
2247,6223,0
1869,545,0
2932,4791,0
1948,1948,0
3055,5610,0
1026,5684,0
1540,817,0
5580,6464,0
3726,4088,0
1385,6446,0
4174,4176,0
5982,7150,0
4773,8767,0
5970,6188,0
329,8737,0
25,25,0
6502,898,0
207,7249,0
5879,6772,0
1616,545,0
3559,5578,0
2958,6908,0
3428,7175,0
2058,5970,0
1457,5371,0
2073,604,0
10856,4790,0
839,841,0
2353,5451,0
2099,25,0
5595,6188,0
2956,837,0
1869,1869,0
2058,9641,0
1213,3551,0
3091,6303,0
3066,675,0
51588,672,0
7150,890,0
1642,6015,0
1499,2308,0
7316,7486,0
5610,841,0
1453,1454,0
3364,5810,0
2263,6774,0
1387,4193,0
7520,7528,0
4869,7157,0
1026,6502,0
5052,6648,0
5366,581,0
7185,7185,0
7153,81620,0
1387,2959,0
9734,9759,0
6418,8517,0
842,983,0
1457,1958,0
1111,994,0
5604,842,0
1025,4691,0
2547,367,0
27244,5052,0
4436,8517,0
6258,816,0
29978,8945,0
387,5586,0
5982,6119,0
3569,5970,0
3978,7316,0
4734,995,0
3397,3428,0
2959,6872,0
5422,7150,0
1017,6714,0
2197,6188,0
11004,9212,0
595,9978,0
6188,6194,0
387,64750,0
1020,5111,0
367,5578,0
142,5981,0
23047,9126,0
11213,4615,0
10048,6464,0
356,7525,0
4921,6714,0
1459,7421,0
4683,54386,0
4792,801,0
207,4087,0
1017,5770,0
1499,5770,0
83737,8837,0
5682,5693,0
1616,5371,0
142,6714,0
4087,818,0
2547,6934,0
472,7486,0
238,3329,0
213,7083,0
329,840,0
1956,3313,0
4214,9246,0
1213,4792,0
22978,978,0
5159,7001,0
328,5423,0
4174,6208,0
2958,2959,0
3551,4296,0
4193,8945,0
22938,4089,0
5810,5982,0
4193,9459,0
3662,604,0
10421,1659,0
5599,572,0
817,8517,0
818,8536,0
1021,5111,0
4734,7332,0
5599,995,0
2353,57634,0
3611,3611,0
331,9131,0
1147,26993,0
1017,5516,0
5925,5932,0
5600,9261,0
367,6774,0
5688,5709,0
1459,9126,0
1869,8202,0
9656,9656,0
5422,5516,0
6885,9978,0
1385,208,0
6721,7750,0
1017,4869,0
3364,6117,0
3551,5610,0
4171,4176,0
10694,5516,0
11113,387,0
573,7421,0
4214,5599,0
3098,3795,0
5595,673,0
4221,4297,0
7528,8535,0
6772,7248,0
1436,6714,0
1958,2033,0
1540,9641,0
604,9734,0
23512,7040,0
672,6827,0
3651,6514,0
10007,10007,0
2289,3297,0
2744,382,0
5295,672,0
3551,5437,0
4087,8202,0
4331,672,0
25,5777,0
2064,2099,0
10915,9412,0
367,8554,0
2475,5563,0
1606,5335,0
3815,5921,0
2309,4087,0
3014,811,0
7316,7345,0
688,6908,0
1457,6622,0
1848,5594,0
1432,6772,0
331,7334,0
10921,9939,0
5590,5594,0
4609,79109,0
10058,7251,0
472,472,0
1019,7343,0
2197,6194,0
8797,8837,0
4149,4613,0
1017,11073,0
5595,842,0
6240,9474,0
9212,983,0
3066,4087,0
208,367,0
23291,4791,0
5970,6208,0
3055,5295,0
3558,4804,0
5295,5979,0
6198,6198,0
472,5981,0
10018,572,0
1387,7343,0
5590,5604,0
4869,6203,0
3939,7915,0
10664,5430,0
1027,1457,0
2,4313,0
1111,5591,0
356,841,0
5600,8550,0
10524,3065,0
6303,6591,0
1052,5925,0
367,983,0
5289,8678,0
2353,5600,0
6188,7185,0
5564,873,0
3297,6772,0
4609,7520,0
604,65266,0
1459,207,0
4691,6203,0
10413,207,0
54205,9641,0
367,811,0
1387,4605,0
2064,7316,0
4214,4214,0
2146,7867,0
5914,7376,0
2072,4436,0
4171,6118,0
4790,7175,0
7750,9112,0
10524,4609,0
1022,2071,0
7465,836,0
3980,6117,0
5594,9261,0
1027,208,0
672,7153,0
142,5562,0
5564,7323,0
5879,836,0
1633,1633,0
10921,51755,0
3065,5883,0
3725,5532,0
3980,983,0
641,7486,0
10397,3939,0
2099,9261,0
3146,4790,0
5716,5720,0
367,4089,0
350,5451,0
331,64127,0
1956,5159,0
2959,5430,0
5347,701,0
2064,4771,0
5366,596,0
5567,7421,0
3558,3559,0
51330,7185,0
1385,8554,0
1147,5437,0
1616,1786,0
6118,7374,0
1827,6300,0
2175,6714,0
598,8678,0
8915,8915,0
2099,4790,0
3688,975,0
4089,55914,0
1387,367,0
4869,7311,0
5894,993,0
5747,7132,0
10413,8945,0
3093,9641,0
5465,5600,0
10048,10048,0
2175,5335,0
4791,5684,0
7157,7316,0
2033,81620,0
1019,6714,0
2064,3320,0
1111,4089,0
2274,23411,0
5422,890,0
1026,5578,0
7316,999,0
596,7416,0
2260,7750,0
10111,7013,0
1647,5914,0
10397,3320,0
5581,5600,0
1026,5602,0
5518,7001,0
5335,5747,0
5577,6883,0
4087,4088,0
5663,840,0
3586,3588,0
5578,7150,0
2065,27,0
581,7416,0
55914,999,0
29978,5682,0
1017,6500,0
1616,3297,0
1017,2237,0
9474,9817,0
4792,6500,0
2175,6117,0
1432,5371,0
10048,595,0
2033,8945,0
2289,3320,0
64750,7316,0
2932,5590,0
7528,9219,0
2071,2959,0
3565,4773,0
3091,3320,0
1642,5111,0
1936,983,0
2810,581,0
4055,7188,0
1958,356,0
1213,7132,0
4683,5982,0
3978,5982,0
5451,5451,0
25,4193,0
1956,1958,0
1978,545,0
7088,983,0
5970,6772,0
6188,6223,0
1786,387893,0
25865,25865,0
2072,3014,0
3688,5578,0
5159,5335,0
23236,5588,0
6188,8554,0
25,5295,0
4089,8554,0
5111,8554,0
2100,4088,0
1869,983,0
5595,5894,0
6597,6908,0
7185,8837,0
56616,7187,0
6117,6597,0
6513,7132,0
10201,51727,0
3611,9688,0
1432,7867,0
1499,999,0
317,836,0
1956,5058,0
5300,891,0
5036,7150,0
2353,5371,0
5594,644,0
4294,7750,0
29110,9641,0
3725,4089,0
1387,5914,0
2099,5970,0
5925,8525,0
1869,993,0
3065,604,0
4217,7187,0
1025,367,0
5518,8428,0
3586,6774,0
1956,7525,0
4233,836,0
7187,7188,0
4436,545,0
207,3320,0
5588,8915,0
1432,596,0
1432,5925,0
5423,5810,0
3978,890,0
5925,6872,0
5618,7316,0
5156,5295,0
1021,5684,0
5590,842,0
5600,8841,0
3297,5347,0
1027,898,0
218,3029,0
5516,5518,0
7157,8650,0
1457,9252,0
1432,2099,0
22938,4297,0
1387,2956,0
10451,387,0
5296,7185,0
4233,6714,0
1616,7157,0
5243,5578,0
5291,5295,0
4149,7003,0
2321,2321,0
